date,Brand,Batch,FV,Notes,Fermentation Start Date/Time,Test Operation,Test,gravity_test,date,temp_test,date
2019-07-03 13:18:07,White,F16876,B03,starter,2019-06-26 00:41:00,Gravity Check,GRAVITY,2.41,2019-07-03 13:18:07,68.0,2019-07-03 13:18:07
2019-07-03 13:26:50,White,F16872,B10,,2019-06-25 15:08:00,Gravity Check,GRAVITY,2.43,2019-07-03 13:26:50,68.7,2019-07-03 13:26:50
2019-07-03 13:40:03,White,F16864,B19,,2019-06-25 04:40:00,Cold,GRAVITY,2.32,2019-07-03 13:40:03,60.3,2019-07-03 13:40:03
2019-07-04 09:09:20,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Day 1,GRAVITY,10.08,2019-07-04 09:09:20,65.7,2019-07-04 09:09:20
2019-07-04 09:25:18,White,F16909,B16,,2019-07-03 00:14:00,Day 2,GRAVITY,7.42,2019-07-04 09:25:18,65.6,2019-07-04 09:25:18
2019-07-04 09:31:05,White,F16901,B13,,2019-07-02 04:06:00,Gravity Check,GRAVITY,4.65,2019-07-04 09:31:05,68.7,2019-07-04 09:31:05
2019-07-04 09:56:49,White,F16896,B11,,2019-06-28 01:58:00,Gravity Check,GRAVITY,2.43,2019-07-04 09:56:49,68.5,2019-07-04 09:56:49
2019-07-04 10:02:56,White,F16888,B18,reduced boil trial,2019-06-27 15:36:00,Gravity Check,GRAVITY,2.43,2019-07-04 10:02:56,67.3,2019-07-04 10:02:56
2019-07-04 10:11:14,White,F16880,B14,reduced boil trial,2019-06-26 20:20:00,Gravity Check,GRAVITY,2.43,2019-07-04 10:11:14,68.4,2019-07-04 10:11:14
2019-07-04 10:28:54,White,F16876,B03,starter,2019-06-26 00:41:00,Cold,GRAVITY,2.45,2019-07-04 10:28:54,58.9,2019-07-04 10:28:54
2019-07-04 10:34:15,White,F16872,B10,,2019-06-25 15:08:00,Cold,GRAVITY,2.45,2019-07-04 10:34:15,60.0,2019-07-04 10:34:15
2019-07-05 09:28:04,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Day 2,GRAVITY,6.49,2019-07-05 09:28:04,65.8,2019-07-05 09:28:04
2019-07-05 09:31:02,White,F16909,B16,,2019-07-03 00:14:00,Gravity Check,GRAVITY,4.32,2019-07-05 09:31:02,68.6,2019-07-05 09:31:02
2019-07-05 09:33:30,White,F16901,B13,,2019-07-02 04:06:00,Gravity Check,GRAVITY,2.92,2019-07-05 09:33:30,68.7,2019-07-05 09:33:30
2019-07-05 09:50:20,White,F16896,B11,,2019-06-28 01:58:00,Gravity Check,GRAVITY,2.48,2019-07-05 09:50:20,68.6,2019-07-05 09:50:20
2019-07-05 09:57:59,White,F16888,B18,reduced boil trial,2019-06-27 15:36:00,Gravity Check,GRAVITY,2.51,2019-07-05 09:57:59,67.3,2019-07-05 09:57:59
2019-07-05 10:10:01,White,F16880,B14,reduced boil trial,2019-06-26 20:20:00,Cold,GRAVITY,2.5,2019-07-05 10:10:01,60.3,2019-07-05 10:10:01
2019-07-06 12:49:06,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Gravity Check,GRAVITY,2.92,2019-07-06 12:49:06,68.7,2019-07-06 12:49:06
2019-07-06 12:51:44,White,F16909,B16,,2019-07-03 00:14:00,Gravity Check,GRAVITY,2.82,2019-07-06 12:51:44,68.4,2019-07-06 12:51:44
2019-07-06 13:00:35,White,F16901,B13,,2019-07-02 04:06:00,Gravity Check,GRAVITY,2.69,2019-07-06 13:00:35,68.5,2019-07-06 13:00:35
2019-07-06 13:01:49,White,F16896,B11,,2019-06-28 01:58:00,Cold,GRAVITY,2.5,2019-07-06 13:01:49,59.0,2019-07-06 13:01:49
2019-07-06 13:03:10,White,F16888,B18,reduced boil trial,2019-06-27 15:36:00,Cold,GRAVITY,2.49,2019-07-06 13:03:10,60.0,2019-07-06 13:03:10
2019-07-07 13:08:23,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Gravity Check,GRAVITY,2.62,2019-07-07 13:08:23,68.8,2019-07-07 13:08:23
2019-07-07 13:10:08,White,F16909,B16,,2019-07-03 00:14:00,Gravity Check,GRAVITY,2.56,2019-07-07 13:10:08,68.6,2019-07-07 13:10:08
2019-07-07 13:10:54,White,F16901,B13,,2019-07-02 04:06:00,Gravity Check,GRAVITY,2.51,2019-07-07 13:10:54,68.5,2019-07-07 13:10:54
2019-07-08 11:37:05,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Gravity Check,GRAVITY,2.43,2019-07-08 11:37:05,68.4,2019-07-08 11:37:05
2019-07-08 11:50:39,White,F16909,B16,,2019-07-03 00:14:00,Gravity Check,GRAVITY,2.51,2019-07-08 11:50:39,68.8,2019-07-08 11:50:39
2019-07-08 12:47:51,White,F16901,B13,,2019-07-02 04:06:00,Gravity Check,GRAVITY,2.54,2019-07-08 12:47:51,68.2,2019-07-08 12:47:51
2019-07-09 08:25:24,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Day 1,GRAVITY,11.35,2019-07-09 08:25:24,64.6,2019-07-09 08:25:24
2019-07-09 08:59:48,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Gravity Check,GRAVITY,2.54,2019-07-09 08:59:48,68.4,2019-07-09 08:59:48
2019-07-09 09:19:40,White,F16909,B16,,2019-07-03 00:14:00,Gravity Check,GRAVITY,2.53,2019-07-09 09:19:40,68.9,2019-07-09 09:19:40
2019-07-09 09:26:40,White,F16901,B13,,2019-07-02 04:06:00,Gravity Check,GRAVITY,2.51,2019-07-09 09:26:40,68.2,2019-07-09 09:26:40
2019-07-10 10:31:04,White,F16950,B06,,2019-07-10 09:41:00,Day 1,GRAVITY,11.38,2019-07-10 10:31:04,64.2,2019-07-10 10:31:04
2019-07-10 10:43:33,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Day 1,GRAVITY,10.72,2019-07-10 10:43:33,64.4,2019-07-10 10:43:33
2019-07-10 11:00:49,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Day 2,GRAVITY,8.41,2019-07-10 11:00:49,65.7,2019-07-10 11:00:49
2019-07-10 11:36:52,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Gravity Check,GRAVITY,2.53,2019-07-10 11:36:52,68.7,2019-07-10 11:36:52
2019-07-10 11:54:41,White,F16909,B16,,2019-07-03 00:14:00,Gravity Check,GRAVITY,2.53,2019-07-10 11:54:41,68.4,2019-07-10 11:54:41
2019-07-10 12:05:29,White,F16901,B13,,2019-07-02 04:06:00,Cold,GRAVITY,2.55,2019-07-10 12:05:29,60.3,2019-07-10 12:05:29
2019-07-11 08:22:06,White,F16958,B12,,2019-07-11 05:32:00,Day 1,GRAVITY,11.35,2019-07-11 08:22:06,64.9,2019-07-11 08:22:06
2019-07-11 08:37:34,White,F16954,B09,,2019-07-10 19:09:00,Day 1,GRAVITY,10.75,2019-07-11 08:37:34,65.6,2019-07-11 08:37:34
2019-07-11 08:51:02,White,F16950,B06,,2019-07-10 09:41:00,Day 2,GRAVITY,9.62,2019-07-11 08:51:02,65.6,2019-07-11 08:51:02
2019-07-11 09:01:04,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Day 2,GRAVITY,8.16,2019-07-11 09:01:04,65.3,2019-07-11 09:01:04
2019-07-11 09:18:58,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Gravity Check,GRAVITY,5.81,2019-07-11 09:18:58,65.7,2019-07-11 09:18:58
2019-07-11 10:28:04,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Cold,GRAVITY,2.54,2019-07-11 10:28:04,60.3,2019-07-11 10:28:04
2019-07-11 10:35:40,White,F16909,B16,,2019-07-03 00:14:00,Cold,GRAVITY,2.56,2019-07-11 10:35:40,60.3,2019-07-11 10:35:40
2019-07-12 11:28:10,White,F16958,B12,,2019-07-11 05:32:00,Day 2,GRAVITY,8.41,2019-07-12 11:28:10,65.9,2019-07-12 11:28:10
2019-07-12 11:38:06,White,F16954,B09,,2019-07-10 19:09:00,Day 2,GRAVITY,6.23,2019-07-12 11:38:06,65.5,2019-07-12 11:38:06
2019-07-12 11:42:32,White,F16950,B06,,2019-07-10 09:41:00,Gravity Check,GRAVITY,5.2,2019-07-12 11:42:32,65.3,2019-07-12 11:42:32
2019-07-12 11:48:23,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Gravity Check,GRAVITY,5.12,2019-07-12 11:48:23,65.5,2019-07-12 11:48:23
2019-07-12 11:54:07,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Gravity Check,GRAVITY,3.16,2019-07-12 11:54:07,68.4,2019-07-12 11:54:07
2019-07-13 12:12:20,White,F16958,B12,,2019-07-11 05:32:00,Gravity Check,GRAVITY,4.4,2019-07-13 12:12:20,65.5,2019-07-13 12:12:20
2019-07-13 12:18:03,White,F16954,B09,,2019-07-10 19:09:00,Gravity Check,GRAVITY,2.85,2019-07-13 12:18:03,68.7,2019-07-13 12:18:03
2019-07-13 12:19:28,White,F16950,B06,,2019-07-10 09:41:00,Gravity Check,GRAVITY,2.72,2019-07-13 12:19:28,68.8,2019-07-13 12:19:28
2019-07-13 12:24:15,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Gravity Check,GRAVITY,2.78,2019-07-13 12:24:15,68.4,2019-07-13 12:24:15
2019-07-13 12:25:36,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Gravity Check,GRAVITY,2.62,2019-07-13 12:25:36,68.8,2019-07-13 12:25:36
2019-07-14 20:07:50,White,F16950,B06,,2019-07-10 09:41:00,Gravity Check,GRAVITY,2.48,2019-07-14 20:07:50,68.6,2019-07-14 20:07:50
2019-07-14 20:08:13,White,F16954,B09,,2019-07-10 19:09:00,Gravity Check,GRAVITY,2.52,2019-07-14 20:08:13,68.5,2019-07-14 20:08:13
2019-07-14 20:08:41,White,F16958,B12,,2019-07-11 05:32:00,Gravity Check,GRAVITY,2.64,2019-07-14 20:08:41,68.7,2019-07-14 20:08:41
2019-07-14 20:09:03,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Gravity Check,GRAVITY,2.52,2019-07-14 20:09:03,68.2,2019-07-14 20:09:03
2019-07-14 20:10:24,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Gravity Check,GRAVITY,2.49,2019-07-14 20:10:24,68.4,2019-07-14 20:10:24
2019-07-15 13:05:12,White,F16958,B12,,2019-07-11 05:32:00,Gravity Check,GRAVITY,2.52,2019-07-15 13:05:12,68.7,2019-07-15 13:05:12
2019-07-15 13:15:06,White,F16954,B09,,2019-07-10 19:09:00,Gravity Check,GRAVITY,2.5,2019-07-15 13:15:06,68.7,2019-07-15 13:15:06
2019-07-15 13:19:59,White,F16950,B06,,2019-07-10 09:41:00,Gravity Check,GRAVITY,2.48,2019-07-15 13:19:59,68.1,2019-07-15 13:19:59
2019-07-15 13:25:31,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Gravity Check,GRAVITY,2.48,2019-07-15 13:25:31,68.2,2019-07-15 13:25:31
2019-07-15 13:29:16,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Gravity Check,GRAVITY,2.46,2019-07-15 13:29:16,68.4,2019-07-15 13:29:16
2019-07-16 08:30:12,White,F16973,B19,,2019-07-16 04:27:00,Day 1,GRAVITY,11.4,2019-07-16 08:30:12,65.1,2019-07-16 08:30:12
2019-07-16 09:06:55,White,F16958,B12,,2019-07-11 05:32:00,Gravity Check,GRAVITY,2.52,2019-07-16 09:06:55,68.0,2019-07-16 09:06:55
2019-07-16 09:11:59,White,F16954,B09,,2019-07-10 19:09:00,Gravity Check,GRAVITY,2.48,2019-07-16 09:11:59,68.8,2019-07-16 09:11:59
2019-07-16 09:17:04,White,F16950,B06,,2019-07-10 09:41:00,Gravity Check,GRAVITY,2.44,2019-07-16 09:17:04,68.1,2019-07-16 09:17:04
2019-07-16 09:23:28,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Gravity Check,GRAVITY,2.46,2019-07-16 09:23:28,68.4,2019-07-16 09:23:28
2019-07-16 09:30:35,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Gravity Check,GRAVITY,2.46,2019-07-16 09:30:35,68.4,2019-07-16 09:30:35
2019-07-16 16:30:36,White,F16985,B02,,2019-07-17 00:47:00,Yeast Pitch,GRAVITY,6.61,2019-07-16 16:30:36,,
2019-07-17 08:17:58,White,F16985,B02,,2019-07-17 00:47:00,Day 1,GRAVITY,11.25,2019-07-17 08:17:58,65.0,2019-07-17 08:17:58
2019-07-17 08:34:13,White,F16981,B08,,2019-07-16 14:49:00,Day 1,GRAVITY,11.0,2019-07-17 08:34:13,62.7,2019-07-17 08:34:13
2019-07-17 08:49:11,White,F16973,B19,,2019-07-16 04:27:00,Day 2,GRAVITY,8.54,2019-07-17 08:49:11,65.5,2019-07-17 08:49:11
2019-07-17 09:18:30,White,F16958,B12,,2019-07-11 05:32:00,Gravity Check,GRAVITY,2.46,2019-07-17 09:18:30,68.2,2019-07-17 09:18:30
2019-07-17 09:25:08,White,F16954,B09,,2019-07-10 19:09:00,Gravity Check,GRAVITY,2.43,2019-07-17 09:25:08,68.1,2019-07-17 09:25:08
2019-07-17 09:30:56,White,F16950,B06,,2019-07-10 09:41:00,Gravity Check,GRAVITY,2.42,2019-07-17 09:30:56,68.5,2019-07-17 09:30:56
2019-07-17 09:40:57,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Gravity Check,GRAVITY,2.43,2019-07-17 09:40:57,68.4,2019-07-17 09:40:57
2019-07-17 09:46:54,White,F16934,B17,reduced boil trial,2019-07-09 03:46:00,Gravity Check,GRAVITY,2.43,2019-07-17 09:46:54,60.1,2019-07-17 09:46:54
2019-07-17 11:18:00,White,F16917,B20,reduced boil trial,2019-07-03 12:27:00,Gravity Check,GRAVITY,2.55,2019-07-17 11:18:00,45.5,2019-07-17 11:18:00
2019-07-18 08:26:50,White,F16989,B14,,2019-07-17 21:06:00,Day 1,GRAVITY,10.52,2019-07-18 08:26:50,65.7,2019-07-18 08:26:50
2019-07-18 09:02:03,White,F16985,B02,,2019-07-17 00:47:00,Day 2,GRAVITY,8.73,2019-07-18 09:02:03,65.6,2019-07-18 09:02:03
2019-07-18 09:13:12,White,F16981,B08,,2019-07-16 14:49:00,Day 2,GRAVITY,8.02,2019-07-18 09:13:12,65.5,2019-07-18 09:13:12
2019-07-18 09:19:45,White,F16973,B19,,2019-07-16 04:27:00,Gravity Check,GRAVITY,5.5,2019-07-18 09:19:45,65.5,2019-07-18 09:19:45
2019-07-18 10:30:09,White,F16958,B12,,2019-07-11 05:32:00,Gravity Check,GRAVITY,2.47,2019-07-18 10:30:09,68.4,2019-07-18 10:30:09
2019-07-18 10:38:27,White,F16954,B09,,2019-07-10 19:09:00,Gravity Check,GRAVITY,2.45,2019-07-18 10:38:27,68.3,2019-07-18 10:38:27
2019-07-18 10:56:25,White,F16950,B06,,2019-07-10 09:41:00,Cold,GRAVITY,2.47,2019-07-18 10:56:25,59.9,2019-07-18 10:56:25
2019-07-18 11:08:33,White,F16942,B15,reduced boil trial,2019-07-09 23:13:00,Cold,GRAVITY,2.45,2019-07-18 11:08:33,60.1,2019-07-18 11:08:33
2019-07-19 09:16:51,White,F16997,B05,,2019-07-18 07:32:00,Day 1,GRAVITY,8.9,2019-07-19 09:16:51,66.0,2019-07-19 09:16:51
2019-07-19 09:37:36,White,F16989,B14,,2019-07-17 21:06:00,Day 2,GRAVITY,7.38,2019-07-19 09:37:36,65.4,2019-07-19 09:37:36
2019-07-19 09:41:42,White,F16985,B02,,2019-07-17 00:47:00,Gravity Check,GRAVITY,5.47,2019-07-19 09:41:42,65.8,2019-07-19 09:41:42
2019-07-19 09:46:19,White,F16981,B08,,2019-07-16 14:49:00,Gravity Check,GRAVITY,4.41,2019-07-19 09:46:19,68.4,2019-07-19 09:46:19
2019-07-19 09:53:14,White,F16973,B19,,2019-07-16 04:27:00,Gravity Check,GRAVITY,3.0,2019-07-19 09:53:14,68.7,2019-07-19 09:53:14
2019-07-19 10:34:29,White,F16958,B12,,2019-07-11 05:32:00,Cold,GRAVITY,2.48,2019-07-19 10:34:29,58.8,2019-07-19 10:34:29
2019-07-19 10:44:51,White,F16954,B09,,2019-07-10 19:09:00,Cold,GRAVITY,2.47,2019-07-19 10:44:51,59.0,2019-07-19 10:44:51
2019-07-20 10:31:45,White,F16997,B05,,2019-07-18 07:32:00,Day 2,GRAVITY,4.5,2019-07-20 10:31:45,66.0,2019-07-20 10:31:45
2019-07-20 10:38:30,White,F16973,B19,,2019-07-16 04:27:00,Gravity Check,GRAVITY,2.53,2019-07-20 10:38:30,68.5,2019-07-20 10:38:30
2019-07-20 10:42:40,White,F16985,B02,,2019-07-17 00:47:00,Gravity Check,GRAVITY,2.95,2019-07-20 10:42:40,68.4,2019-07-20 10:42:40
2019-07-20 10:44:17,White,F16981,B08,,2019-07-16 14:49:00,Gravity Check,GRAVITY,2.69,2019-07-20 10:44:17,68.7,2019-07-20 10:44:17
2019-07-20 10:50:27,White,F16989,B14,,2019-07-17 21:06:00,Gravity Check,GRAVITY,4.1,2019-07-20 10:50:27,68.4,2019-07-20 10:50:27
2019-07-21 18:30:54,White,F16985,B02,,2019-07-17 00:47:00,Gravity Check,GRAVITY,2.57,2019-07-21 18:30:54,68.4,2019-07-21 18:30:54
2019-07-21 18:31:57,White,F16997,B05,,2019-07-18 07:32:00,Gravity Check,GRAVITY,2.68,2019-07-21 18:31:57,68.1,2019-07-21 18:31:57
2019-07-21 18:32:30,White,F16981,B08,,2019-07-16 14:49:00,Gravity Check,GRAVITY,2.58,2019-07-21 18:32:30,67.4,2019-07-21 18:32:30
2019-07-21 18:32:57,White,F16989,B14,,2019-07-17 21:06:00,Gravity Check,GRAVITY,2.74,2019-07-21 18:32:57,68.5,2019-07-21 18:32:57
2019-07-21 18:33:31,White,F16973,B19,,2019-07-16 04:27:00,Gravity Check,GRAVITY,2.54,2019-07-21 18:33:31,68.2,2019-07-21 18:33:31
2019-07-22 13:04:13,White,F16997,B05,,2019-07-18 07:32:00,Gravity Check,GRAVITY,2.44,2019-07-22 13:04:13,68.5,2019-07-22 13:04:13
2019-07-22 13:10:42,White,F16989,B14,,2019-07-17 21:06:00,Gravity Check,GRAVITY,2.52,2019-07-22 13:10:42,68.5,2019-07-22 13:10:42
2019-07-22 13:16:59,White,F16985,B02,,2019-07-17 00:47:00,Gravity Check,GRAVITY,2.51,2019-07-22 13:16:59,68.6,2019-07-22 13:16:59
2019-07-22 13:24:25,White,F16981,B08,,2019-07-16 14:49:00,Gravity Check,GRAVITY,2.53,2019-07-22 13:24:25,67.6,2019-07-22 13:24:25
2019-07-22 13:33:32,White,F16973,B19,,2019-07-16 04:27:00,Gravity Check,GRAVITY,2.52,2019-07-22 13:33:32,68.4,2019-07-22 13:33:32
2019-07-23 08:25:28,White,F17009,B18,,2019-07-23 04:31:00,Day 1,GRAVITY,11.38,2019-07-23 08:25:28,64.8,2019-07-23 08:25:28
2019-07-23 08:59:47,White,F16997,B05,,2019-07-18 07:32:00,Gravity Check,GRAVITY,2.42,2019-07-23 08:59:47,68.8,2019-07-23 08:59:47
2019-07-23 09:05:57,White,F16989,B14,,2019-07-17 21:06:00,Gravity Check,GRAVITY,2.44,2019-07-23 09:05:57,68.7,2019-07-23 09:05:57
2019-07-23 09:16:38,White,F16985,B02,,2019-07-17 00:47:00,Gravity Check,GRAVITY,2.44,2019-07-23 09:16:38,68.6,2019-07-23 09:16:38
2019-07-23 09:21:31,White,F16981,B08,,2019-07-16 14:49:00,Gravity Check,GRAVITY,2.4,2019-07-23 09:21:31,68.1,2019-07-23 09:21:31
2019-07-23 09:27:34,White,F16973,B19,,2019-07-16 04:27:00,Gravity Check,GRAVITY,2.44,2019-07-23 09:27:34,68.2,2019-07-23 09:27:34
2019-07-24 09:59:58,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Day 1,GRAVITY,10.96,2019-07-24 09:59:58,65.8,2019-07-24 09:59:58
2019-07-24 10:24:27,White,F17009,B18,,2019-07-23 04:31:00,Day 2,GRAVITY,8.2,2019-07-24 10:24:27,65.7,2019-07-24 10:24:27
2019-07-24 11:05:13,White,F16997,B05,,2019-07-18 07:32:00,Gravity Check,GRAVITY,2.4,2019-07-24 11:05:13,68.8,2019-07-24 11:05:13
2019-07-24 11:12:30,White,F16989,B14,,2019-07-17 21:06:00,Gravity Check,GRAVITY,2.39,2019-07-24 11:12:30,68.9,2019-07-24 11:12:30
2019-07-24 11:23:19,White,F16985,B02,,2019-07-17 00:47:00,Gravity Check,GRAVITY,2.48,2019-07-24 11:23:19,68.6,2019-07-24 11:23:19
2019-07-24 11:31:35,White,F16981,B08,,2019-07-16 14:49:00,Gravity Check,GRAVITY,2.4,2019-07-24 11:31:35,68.1,2019-07-24 11:31:35
2019-07-24 11:43:41,White,F16973,B19,,2019-07-16 04:27:00,Cold,GRAVITY,2.43,2019-07-24 11:43:41,60.3,2019-07-24 11:43:41
2019-07-25 08:27:16,White,F17029,B11,,2019-07-24 20:36:00,Day 1,GRAVITY,11.03,2019-07-25 08:27:16,65.4,2019-07-25 08:27:16
2019-07-25 08:38:36,White,F17025,B10,,2019-07-24 10:59:00,Day 1,GRAVITY,10.3,2019-07-25 08:38:36,65.1,2019-07-25 08:38:36
2019-07-25 08:58:06,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Day 2,GRAVITY,8.18,2019-07-25 08:58:06,65.7,2019-07-25 08:58:06
2019-07-25 09:06:49,White,F17009,B18,,2019-07-23 04:31:00,Gravity Check,GRAVITY,5.57,2019-07-25 09:06:49,65.7,2019-07-25 09:06:49
2019-07-25 09:42:53,White,F16997,B05,,2019-07-18 07:32:00,Gravity Check,GRAVITY,2.4,2019-07-25 09:42:53,68.3,2019-07-25 09:42:53
2019-07-25 09:53:43,White,F16989,B14,,2019-07-17 21:06:00,Gravity Check,GRAVITY,2.41,2019-07-25 09:53:43,68.4,2019-07-25 09:53:43
2019-07-25 10:30:54,White,F16985,B02,,2019-07-17 00:47:00,Cold,GRAVITY,2.49,2019-07-25 10:30:54,58.3,2019-07-25 10:30:54
2019-07-25 10:36:27,White,F16981,B08,,2019-07-16 14:49:00,Cold,GRAVITY,2.47,2019-07-25 10:36:27,58.6,2019-07-25 10:36:27
2019-07-26 10:54:28,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Day 1,GRAVITY,9.99,2019-07-26 10:54:28,65.5,2019-07-26 10:54:28
2019-07-26 11:07:24,White,F17029,B11,,2019-07-24 20:36:00,Day 2,GRAVITY,7.24,2019-07-26 11:07:24,65.7,2019-07-26 11:07:24
2019-07-26 11:16:18,White,F17025,B10,,2019-07-24 10:59:00,Day 2,GRAVITY,6.33,2019-07-26 11:16:18,65.9,2019-07-26 11:16:18
2019-07-26 11:23:52,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Gravity Check,GRAVITY,5.08,2019-07-26 11:23:52,65.5,2019-07-26 11:23:52
2019-07-26 11:30:02,White,F17009,B18,,2019-07-23 04:31:00,Gravity Check,GRAVITY,2.93,2019-07-26 11:30:02,68.9,2019-07-26 11:30:02
2019-07-26 12:21:07,White,F16997,B05,,2019-07-18 07:32:00,Cold,GRAVITY,2.4,2019-07-26 12:21:07,58.8,2019-07-26 12:21:07
2019-07-26 12:27:48,White,F16989,B14,,2019-07-17 21:06:00,Cold,GRAVITY,2.46,2019-07-26 12:27:48,60.6,2019-07-26 12:27:48
2019-07-27 13:21:25,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Day 2,GRAVITY,7.0,2019-07-27 13:21:25,65.8,2019-07-27 13:21:25
2019-07-27 13:27:14,White,F17029,B11,,2019-07-24 20:36:00,Gravity Check,GRAVITY,3.27,2019-07-27 13:27:14,68.5,2019-07-27 13:27:14
2019-07-27 13:35:53,White,F17025,B10,,2019-07-24 10:59:00,Gravity Check,GRAVITY,2.7,2019-07-27 13:35:53,67.6,2019-07-27 13:35:53
2019-07-27 13:42:39,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Gravity Check,GRAVITY,2.83,2019-07-27 13:42:39,68.5,2019-07-27 13:42:39
2019-07-27 13:46:37,White,F17009,B18,,2019-07-23 04:31:00,Gravity Check,GRAVITY,2.36,2019-07-27 13:46:37,68.4,2019-07-27 13:46:37
2019-07-28 14:04:15,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Gravity Check,GRAVITY,4.08,2019-07-28 14:04:15,68.6,2019-07-28 14:04:15
2019-07-28 14:06:04,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Gravity Check,GRAVITY,2.35,2019-07-28 14:06:04,68.7,2019-07-28 14:06:04
2019-07-28 14:07:49,White,F17009,B18,,2019-07-23 04:31:00,Gravity Check,GRAVITY,2.2,2019-07-28 14:07:49,68.7,2019-07-28 14:07:49
2019-07-28 14:11:30,White,F17029,B11,,2019-07-24 20:36:00,Gravity Check,GRAVITY,2.39,2019-07-28 14:11:30,68.5,2019-07-28 14:11:30
2019-07-28 14:13:15,White,F17025,B10,,2019-07-24 10:59:00,Gravity Check,GRAVITY,2.33,2019-07-28 14:13:15,68.8,2019-07-28 14:13:15
2019-07-29 09:57:54,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Gravity Check,GRAVITY,2.83,2019-07-29 09:57:54,68.6,2019-07-29 09:57:54
2019-07-29 10:19:38,White,F17029,B11,,2019-07-24 20:36:00,Gravity Check,GRAVITY,2.41,2019-07-29 10:19:38,68.5,2019-07-29 10:19:38
2019-07-29 10:24:36,White,F17025,B10,,2019-07-24 10:59:00,Gravity Check,GRAVITY,2.43,2019-07-29 10:24:36,67.5,2019-07-29 10:24:36
2019-07-29 10:32:40,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Gravity Check,GRAVITY,2.43,2019-07-29 10:32:40,68.2,2019-07-29 10:32:40
2019-07-29 10:40:16,White,F17009,B18,,2019-07-23 04:31:00,Gravity Check,GRAVITY,2.21,2019-07-29 10:40:16,68.6,2019-07-29 10:40:16
2019-07-30 08:30:07,White,F17046,B20,,2019-07-30 04:11:00,Day 1,GRAVITY,11.1,2019-07-30 08:30:07,65.8,2019-07-30 08:30:07
2019-07-30 08:46:02,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Gravity Check,GRAVITY,2.51,2019-07-30 08:46:02,68.5,2019-07-30 08:46:02
2019-07-30 08:51:51,White,F17029,B11,,2019-07-24 20:36:00,Gravity Check,GRAVITY,2.32,2019-07-30 08:51:51,68.1,2019-07-30 08:51:51
2019-07-30 08:56:48,White,F17025,B10,,2019-07-24 10:59:00,Gravity Check,GRAVITY,2.33,2019-07-30 08:56:48,68.6,2019-07-30 08:56:48
2019-07-30 09:15:08,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Gravity Check,GRAVITY,2.33,2019-07-30 09:15:08,68.4,2019-07-30 09:15:08
2019-07-30 09:35:10,White,F17009,B18,,2019-07-23 04:31:00,Gravity Check,GRAVITY,2.31,2019-07-30 09:35:10,68.9,2019-07-30 09:35:10
2019-07-30 18:55:03,White,F17059,B03,,2019-07-31 03:05:00,Yeast Pitch,GRAVITY,5.36,2019-07-30 18:55:03,,
2019-07-31 08:22:10,White,F17059,B03,,2019-07-31 03:05:00,Day 1,GRAVITY,11.2,2019-07-31 08:22:10,64.5,2019-07-31 08:22:10
2019-07-31 08:34:08,White,F17054,B06,,2019-07-30 14:16:00,Day 1,GRAVITY,10.24,2019-07-31 08:34:08,65.4,2019-07-31 08:34:08
2019-07-31 08:55:51,White,F17046,B20,,2019-07-30 04:11:00,Day 2,GRAVITY,7.55,2019-07-31 08:55:51,65.7,2019-07-31 08:55:51
